,id_flights,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,weekend
1933,430331,3,15,6,1730.0,1905.0,13,95.0,107.0,75.0,33.0,45.0,37,79,399,1
1934,1572791,10,24,5,836.0,1052.0,6,256.0,243.0,226.0,19.0,6.0,18,266,1589,0
1935,922218,6,19,4,1629.0,1846.0,18,137.0,140.0,113.0,17.0,20.0,257,96,642,0
1936,1473431,9,19,5,1835.0,2038.0,6,63.0,72.0,41.0,11.0,20.0,227,18,272,0
1937,1796462,12,21,7,1452.0,1623.0,14,91.0,53.0,37.0,142.0,104.0,210,221,130,1
1938,677057,4,30,3,1602.0,1800.0,11,118.0,95.0,63.0,85.0,62.0,162,224,335,0
1939,627194,4,9,3,1212.0,1739.0,15,207.0,220.0,184.0,44.0,57.0,231,210,1652,0
1940,303094,2,22,5,1630.0,1823.0,11,113.0,102.0,75.0,21.0,10.0,81,161,351,0
1941,1256515,7,8,2,1642.0,1710.0,6,88.0,84.0,52.0,45.0,41.0,18,181,332,0
1942,71512,1,6,7,1512.0,1825.0,15,133.0,140.0,113.0,47.0,54.0,204,80,957,1
1943,1101767,7,25,5,636.0,916.0,17,160.0,160.0,142.0,6.0,6.0,250,179,1036,0
1944,109018,1,8,2,31.0,518.0,8,167.0,165.0,147.0,8.0,6.0,80,18,1199,0
1945,1821559,12,23,2,2057.0,2326.0,16,149.0,140.0,106.0,46.0,37.0,219,18,665,0
1946,693934,4,25,5,1315.0,1407.0,1,52.0,60.0,38.0,2.0,10.0,285,186,204,0
1947,477095,3,5,3,1121.0,1251.0,7,90.0,90.0,72.0,23.0,23.0,140,18,432,0
1948,854953,5,25,7,1908.0,34.0,1,206.0,215.0,192.0,39.0,48.0,157,274,1593,1
1949,636686,4,25,5,1812.0,2219.0,15,307.0,178.0,169.0,156.0,27.0,177,210,1005,0
1950,1266520,8,7,4,1755.0,1906.0,17,251.0,265.0,235.0,-4.0,10.0,177,220,1848,0
1951,1702967,11,17,1,1837.0,2048.0,0,131.0,142.0,92.0,36.0,47.0,96,73,569,0
1952,563780,3,24,1,657.0,1108.0,5,131.0,136.0,118.0,2.0,7.0,289,136,936,0
1953,1332947,8,6,3,1724.0,59.0,16,275.0,285.0,255.0,1.0,11.0,155,48,2106,0
1954,6299,1,6,7,1134.0,1256.0,17,82.0,100.0,72.0,-4.0,14.0,238,177,534,1
1955,421367,3,5,3,1241.0,1732.0,18,291.0,108.0,88.0,269.0,86.0,61,18,554,0
1956,941723,6,5,4,1552.0,1625.0,14,33.0,40.0,17.0,97.0,104.0,80,68,72,0
1957,398228,3,22,6,1346.0,1412.0,17,86.0,90.0,76.0,2.0,6.0,238,35,443,1
1958,1235141,7,4,5,1059.0,1345.0,3,166.0,163.0,147.0,32.0,29.0,249,257,1050,0
1959,1008011,6,4,3,1349.0,1507.0,11,78.0,80.0,56.0,17.0,19.0,81,161,351,0
1960,1772972,12,10,3,1652.0,1909.0,18,137.0,104.0,75.0,245.0,212.0,185,96,209,0
1961,1162810,7,21,1,755.0,937.0,16,222.0,216.0,186.0,26.0,20.0,210,220,1440,0
1962,1805660,12,5,5,1618.0,2200.0,15,222.0,226.0,203.0,2.0,6.0,80,37,1754,0
1963,1492315,9,9,2,1114.0,1401.0,12,107.0,115.0,84.0,1.0,9.0,80,199,680,0
1964,922939,6,19,4,1634.0,1949.0,18,195.0,172.0,137.0,77.0,54.0,136,199,1034,0
1965,1773685,12,5,5,1345.0,1514.0,18,89.0,88.0,67.0,31.0,30.0,219,61,363,0
1966,1596108,10,25,6,1340.0,1520.0,0,100.0,113.0,59.0,57.0,70.0,135,87,383,1
1967,238681,2,26,2,1945.0,2110.0,13,85.0,84.0,56.0,21.0,20.0,73,240,413,0
1968,385095,3,14,5,1846.0,2020.0,17,94.0,90.0,74.0,40.0,36.0,155,268,397,0
1969,1901296,12,24,3,658.0,942.0,1,164.0,160.0,148.0,17.0,13.0,210,81,802,0
1970,1222080,7,2,3,1756.0,2055.0,1,239.0,145.0,140.0,145.0,51.0,219,210,678,0
1971,497581,3,6,4,1801.0,2100.0,11,179.0,48.0,30.0,259.0,128.0,81,292,103,0
1972,293629,2,26,2,1733.0,1853.0,8,200.0,207.0,171.0,89.0,96.0,18,80,1199,0
1973,1078938,6,19,4,1429.0,2157.0,6,268.0,288.0,246.0,9.0,29.0,259,18,2139,0
1974,527111,3,28,5,2140.0,556.0,1,316.0,310.0,297.0,16.0,10.0,164,157,2615,0
1975,572498,4,4,5,2051.0,2249.0,17,178.0,185.0,168.0,104.0,111.0,2,257,1180,0
1976,1901144,12,22,1,715.0,951.0,1,216.0,215.0,183.0,11.0,10.0,241,81,1158,0
1977,1785624,12,27,6,735.0,943.0,13,128.0,134.0,95.0,19.0,25.0,73,37,752,1
1978,702674,4,10,4,1551.0,1642.0,1,51.0,60.0,37.0,102.0,111.0,177,186,193,0
1979,363422,2,19,2,931.0,1305.0,5,394.0,378.0,343.0,52.0,36.0,96,248,2425,0
1980,102112,1,17,4,2208.0,17.0,7,129.0,119.0,95.0,43.0,33.0,18,106,644,0
1981,475728,3,31,1,1050.0,1805.0,6,315.0,268.0,252.0,109.0,62.0,267,96,1968,0
1982,697533,4,24,4,2246.0,301.0,1,195.0,200.0,181.0,176.0,181.0,81,24,1471,0
1983,1896150,12,10,3,1219.0,1442.0,1,143.0,145.0,125.0,12.0,14.0,186,79,920,0
1984,1427845,9,11,4,1231.0,1408.0,17,217.0,220.0,205.0,3.0,6.0,285,80,1506,0
1985,916920,6,7,6,806.0,1118.0,18,132.0,120.0,118.0,18.0,6.0,200,237,779,1
1986,1705428,11,17,1,2101.0,2300.0,1,239.0,270.0,210.0,15.0,46.0,210,157,1745,0
1987,1563369,10,17,5,1752.0,2033.0,15,101.0,105.0,84.0,49.0,53.0,220,80,602,0
1988,1206720,7,21,1,1310.0,1404.0,12,114.0,103.0,89.0,100.0,89.0,87,199,528,0
1989,1618797,10,4,6,1319.0,1651.0,6,152.0,148.0,111.0,68.0,64.0,199,18,906,1
1990,1353591,8,10,7,929.0,1246.0,8,137.0,140.0,117.0,6.0,9.0,249,80,853,1
1991,1251809,7,19,6,921.0,1021.0,5,180.0,186.0,152.0,0.0,6.0,136,155,1222,1
1992,1591420,10,16,4,2124.0,2251.0,11,87.0,95.0,32.0,66.0,74.0,150,37,187,0
1993,260027,2,12,2,1156.0,1339.0,15,163.0,103.0,88.0,294.0,234.0,224,210,412,0
1994,995097,6,30,1,1528.0,1825.0,8,117.0,118.0,86.0,5.0,6.0,155,80,629,0
1995,1132189,7,4,5,1145.0,1234.0,14,49.0,57.0,36.0,63.0,71.0,100,258,158,0
1996,1584960,10,20,1,1325.0,2200.0,10,335.0,320.0,302.0,25.0,10.0,129,157,2556,0
1997,1679631,11,17,1,1649.0,1904.0,7,75.0,84.0,58.0,20.0,29.0,197,73,373,0
1998,1032836,6,4,3,1025.0,1850.0,1,325.0,334.0,273.0,81.0,90.0,157,96,2454,0
1999,1061447,6,29,7,1953.0,2305.0,4,192.0,184.0,153.0,66.0,58.0,37,177,1121,1
2000,557334,3,10,1,1205.0,1539.0,5,214.0,226.0,192.0,3.0,15.0,96,265,1608,0
2001,29058,1,31,4,1926.0,2018.0,17,112.0,100.0,91.0,93.0,81.0,36,155,520,0
2002,1142891,7,27,7,1717.0,2111.0,15,414.0,382.0,354.0,144.0,112.0,150,258,2586,1
2003,789271,5,2,5,1214.0,1543.0,15,149.0,124.0,118.0,224.0,199.0,210,96,719,0
2004,583817,4,13,7,1300.0,1407.0,17,67.0,65.0,52.0,17.0,15.0,204,47,325,1
2005,1404964,8,16,6,2317.0,200.0,4,163.0,170.0,145.0,5.0,12.0,177,229,1180,1
2006,297692,2,18,1,1535.0,1814.0,9,159.0,133.0,146.0,40.0,14.0,48,284,842,0
2007,1458819,9,24,3,2124.0,510.0,15,286.0,293.0,264.0,7.0,14.0,129,258,2398,0
2008,88994,1,24,4,2325.0,629.0,16,244.0,264.0,221.0,20.0,40.0,157,63,2125,0
2009,454578,3,21,5,1342.0,1710.0,15,148.0,153.0,121.0,135.0,140.0,258,80,1024,0
2010,915025,6,30,1,2119.0,2238.0,17,139.0,145.0,120.0,3.0,9.0,80,157,862,0
2011,809831,5,6,2,2149.0,2335.0,7,106.0,98.0,70.0,42.0,34.0,18,51,528,0
2012,732608,5,10,6,1818.0,1922.0,17,64.0,70.0,54.0,7.0,13.0,209,220,325,1
2013,1607222,10,15,3,1715.0,1950.0,1,155.0,140.0,107.0,100.0,85.0,81,210,802,0
2014,477601,3,19,3,1355.0,1626.0,7,91.0,80.0,70.0,131.0,120.0,116,18,352,0
2015,925291,6,17,2,753.0,948.0,18,115.0,122.0,97.0,41.0,48.0,35,136,657,0
2016,250708,2,24,7,1055.0,1235.0,14,100.0,94.0,63.0,21.0,15.0,259,93,451,1
2017,533784,3,15,6,1638.0,1826.0,1,168.0,175.0,148.0,6.0,13.0,285,81,929,1
2018,1200147,7,18,5,1414.0,1710.0,11,176.0,130.0,120.0,70.0,24.0,148,210,677,0
2019,86926,1,17,4,1306.0,1456.0,16,110.0,114.0,89.0,7.0,11.0,248,63,600,0
2020,1372234,8,11,1,758.0,1040.0,11,102.0,100.0,83.0,75.0,73.0,35,79,562,0
2021,1003519,6,26,4,1535.0,1618.0,11,43.0,48.0,27.0,30.0,35.0,81,5,89,0
2022,233329,2,26,2,739.0,937.0,19,118.0,125.0,99.0,17.0,24.0,206,210,693,0
2023,1322676,8,4,1,2111.0,2147.0,15,96.0,92.0,64.0,306.0,302.0,137,80,419,0
2024,123976,1,23,3,1111.0,1206.0,11,115.0,110.0,98.0,21.0,16.0,46,210,473,0
2025,621225,4,29,2,1908.0,2148.0,14,100.0,110.0,82.0,73.0,83.0,289,266,601,0
2026,821680,5,28,3,1057.0,1200.0,11,63.0,69.0,44.0,0.0,6.0,292,81,181,0
2027,1551495,10,12,7,1739.0,1904.0,14,85.0,95.0,66.0,29.0,39.0,267,80,391,1
2028,533170,3,29,6,1140.0,1315.0,1,95.0,95.0,77.0,115.0,115.0,81,274,551,1
2029,455053,3,4,2,1955.0,2231.0,15,336.0,365.0,311.0,126.0,155.0,135,258,2419,0
2030,46685,1,31,4,1452.0,1615.0,19,83.0,81.0,63.0,17.0,15.0,202,135,372,0
2031,108614,1,4,5,2159.0,2353.0,8,174.0,173.0,154.0,20.0,19.0,80,257,1024,0
2032,696544,4,5,6,2104.0,2150.0,1,46.0,55.0,31.0,0.0,9.0,81,206,175,1
2033,567352,3,7,5,1414.0,1603.0,6,109.0,109.0,90.0,24.0,24.0,18,186,595,0
2034,276902,2,1,5,1946.0,2205.0,17,259.0,270.0,237.0,10.0,21.0,179,216,1751,0
2035,1030147,6,9,1,1922.0,2147.0,0,145.0,141.0,99.0,57.0,53.0,162,119,618,0
2036,1665261,11,2,7,1435.0,1708.0,16,153.0,69.0,48.0,119.0,35.0,157,155,236,1
2037,1481511,9,14,7,1959.0,2118.0,9,79.0,82.0,57.0,13.0,16.0,238,18,356,1
2038,1817490,12,14,7,1150.0,1426.0,16,156.0,174.0,134.0,112.0,130.0,219,284,920,1
2039,1115499,7,20,7,1539.0,1709.0,18,90.0,77.0,58.0,27.0,14.0,61,240,362,1
2040,698472,4,12,6,1655.0,2018.0,1,143.0,175.0,129.0,-22.0,10.0,81,79,1192,1
2041,1237324,7,22,2,1307.0,1444.0,3,157.0,156.0,128.0,33.0,32.0,258,151,909,0
2042,1780327,12,28,7,632.0,900.0,19,88.0,93.0,66.0,2.0,7.0,26,220,425,1
2043,55382,1,7,1,1403.0,1526.0,14,143.0,138.0,126.0,12.0,7.0,190,80,751,0
2044,1246904,7,20,7,1710.0,2031.0,5,261.0,240.0,186.0,76.0,55.0,150,136,1417,1
2045,88714,1,23,3,2134.0,2235.0,16,61.0,72.0,37.0,23.0,34.0,162,37,185,0
2046,1920368,12,15,1,2348.0,47.0,5,59.0,56.0,31.0,161.0,158.0,136,20,140,0
2047,1201022,7,21,1,940.0,1015.0,11,95.0,90.0,70.0,15.0,10.0,224,210,412,0
2048,1113823,7,28,1,942.0,1135.0,18,113.0,127.0,84.0,23.0,37.0,96,87,487,0
2049,293043,2,18,1,2003.0,24.0,8,141.0,149.0,125.0,25.0,33.0,80,77,1084,0
2050,1746695,12,20,6,704.0,823.0,17,79.0,55.0,56.0,38.0,14.0,104,284,197,1
2051,1163699,7,23,3,1801.0,2223.0,16,262.0,219.0,246.0,134.0,91.0,276,63,1520,0
2052,1606413,10,30,4,1924.0,2027.0,1,63.0,65.0,39.0,17.0,19.0,81,136,224,0
2053,390113,3,17,1,1341.0,1637.0,17,176.0,185.0,159.0,-3.0,6.0,185,177,1142,0
2054,709206,4,10,4,1328.0,1801.0,4,213.0,210.0,187.0,96.0,93.0,130,150,1428,0
2055,801796,5,27,2,833.0,1048.0,16,135.0,149.0,116.0,29.0,43.0,177,219,861,0
2056,1730569,12,7,7,1631.0,1845.0,17,134.0,130.0,120.0,25.0,21.0,285,64,829,1
2057,1565694,10,11,6,2118.0,2239.0,16,141.0,142.0,121.0,95.0,96.0,63,175,809,1
2058,1592695,10,23,4,907.0,1047.0,12,220.0,222.0,190.0,5.0,7.0,181,155,1416,0
2059,781642,5,26,1,1320.0,1422.0,14,62.0,70.0,49.0,7.0,15.0,259,47,326,0
2060,678421,4,27,7,928.0,1112.0,12,224.0,230.0,189.0,12.0,18.0,199,157,1536,1
2061,531243,3,26,3,1333.0,1730.0,1,177.0,205.0,165.0,-15.0,13.0,81,162,1389,0
2062,444325,3,29,6,1146.0,1304.0,14,78.0,65.0,57.0,34.0,21.0,278,266,223,1
2063,683401,4,25,5,905.0,939.0,12,94.0,101.0,73.0,7.0,14.0,87,274,440,0
2064,1692577,11,11,2,641.0,849.0,11,128.0,125.0,103.0,9.0,6.0,86,81,624,0
2065,1545041,10,6,1,1948.0,2110.0,19,82.0,79.0,53.0,15.0,12.0,69,80,230,0
2066,168134,1,2,3,1400.0,1710.0,4,190.0,190.0,159.0,20.0,20.0,150,247,1074,0
2067,1141065,7,27,7,2109.0,2154.0,14,45.0,51.0,30.0,11.0,17.0,157,231,110,1
2068,266502,2,1,5,1902.0,1915.0,16,73.0,86.0,59.0,-4.0,9.0,220,157,370,0
2069,1539405,10,31,5,2133.0,208.0,17,155.0,165.0,145.0,73.0,83.0,155,130,1235,0
2070,1065472,6,18,3,1943.0,40.0,5,237.0,255.0,210.0,115.0,133.0,250,96,1569,0
2071,1170025,7,24,4,927.0,1101.0,6,274.0,268.0,235.0,28.0,22.0,73,270,1877,0
2072,385458,3,14,5,2120.0,2229.0,17,69.0,75.0,52.0,14.0,20.0,204,157,337,0
2073,788344,5,9,5,1938.0,2257.0,15,139.0,146.0,114.0,88.0,95.0,210,37,867,0
2074,1339201,8,29,5,2017.0,2153.0,16,96.0,85.0,57.0,18.0,7.0,63,224,366,0
2075,1271536,8,12,2,2208.0,2334.0,17,86.0,90.0,76.0,49.0,53.0,35,175,491,0
2076,58553,1,16,3,1701.0,1854.0,14,53.0,50.0,23.0,14.0,11.0,210,23,122,0
2077,1559011,10,4,6,1751.0,2028.0,15,337.0,340.0,311.0,8.0,11.0,135,268,2358,1
2078,570969,3,16,7,810.0,934.0,6,84.0,90.0,60.0,49.0,55.0,75,18,366,1
2079,1447847,9,26,5,2216.0,2334.0,19,78.0,72.0,45.0,17.0,11.0,135,61,288,0
2080,345432,2,14,4,1457.0,1734.0,1,97.0,100.0,75.0,19.0,22.0,91,81,551,0
2081,211130,2,23,6,1840.0,1845.0,17,65.0,70.0,52.0,5.0,10.0,220,209,325,1
2082,939574,6,29,7,2025.0,2215.0,13,110.0,106.0,64.0,44.0,40.0,73,219,507,1
2083,393628,3,19,3,2314.0,37.0,17,83.0,90.0,59.0,112.0,119.0,259,155,414,0
2084,939967,6,1,7,1940.0,2050.0,14,70.0,80.0,55.0,25.0,35.0,175,197,386,1
2085,1889405,12,13,6,2000.0,2151.0,1,51.0,65.0,32.0,-4.0,10.0,210,140,177,1
2086,785860,5,13,2,1413.0,1743.0,15,150.0,151.0,127.0,103.0,104.0,200,135,954,0
2087,720546,4,1,2,2234.0,540.0,6,246.0,265.0,221.0,-5.0,14.0,259,18,2139,0
2088,1363327,8,23,6,1551.0,1726.0,11,155.0,165.0,140.0,61.0,71.0,224,81,1068,1
2089,1893923,12,18,4,2037.0,2317.0,1,340.0,325.0,304.0,32.0,17.0,186,155,2175,0
2090,165141,1,9,3,2051.0,2335.0,3,164.0,165.0,147.0,5.0,6.0,157,257,954,0
2091,1803017,12,6,6,924.0,1237.0,15,313.0,345.0,296.0,-13.0,19.0,157,152,2504,1
2092,1123935,7,28,1,1029.0,1158.0,19,89.0,91.0,63.0,14.0,16.0,57,135,441,0
2093,931662,6,18,3,18.0,135.0,19,77.0,85.0,52.0,11.0,19.0,155,263,386,0
2094,1661414,11,14,5,1605.0,1610.0,15,65.0,75.0,40.0,-2.0,8.0,140,210,177,0
2095,1052268,6,16,1,949.0,1403.0,1,134.0,145.0,110.0,3.0,14.0,220,81,868,0
2096,1294698,8,28,4,1146.0,1324.0,18,98.0,87.0,57.0,32.0,21.0,4,96,218,0
2097,1534865,10,24,5,1147.0,1224.0,17,97.0,105.0,85.0,14.0,22.0,285,35,612,0
2098,1538724,10,30,4,2052.0,137.0,17,165.0,165.0,153.0,42.0,42.0,155,130,1235,0
2099,1006268,6,5,4,1936.0,2134.0,11,118.0,120.0,92.0,9.0,11.0,81,221,673,0
2100,246606,2,16,6,1448.0,1521.0,14,33.0,42.0,21.0,66.0,75.0,259,193,78,1
2101,852143,5,7,3,2311.0,24.0,1,73.0,85.0,53.0,94.0,106.0,210,199,334,0
2102,927913,6,3,2,1825.0,2245.0,19,260.0,80.0,51.0,201.0,21.0,135,63,321,0
2103,1134619,7,11,5,818.0,906.0,14,48.0,60.0,37.0,-4.0,8.0,138,266,188,0
2104,461561,3,9,7,6.0,138.0,16,92.0,98.0,64.0,1.0,7.0,155,258,414,1
2105,630509,4,7,1,1008.0,1249.0,15,281.0,279.0,259.0,10.0,8.0,210,263,1829,0
2106,591162,4,21,1,1016.0,1218.0,17,62.0,65.0,48.0,38.0,41.0,220,91,347,0
2107,1514522,9,15,1,1302.0,1439.0,5,277.0,322.0,254.0,92.0,137.0,96,155,2227,0
2108,644074,4,26,6,808.0,1047.0,16,339.0,341.0,316.0,6.0,8.0,63,258,2296,1
2109,320474,2,15,5,1011.0,1317.0,12,126.0,147.0,114.0,-15.0,6.0,199,219,980,0
2110,629533,4,10,4,1141.0,1328.0,15,107.0,73.0,51.0,52.0,18.0,80,2,349,0
2111,997387,6,11,3,2001.0,2116.0,9,75.0,70.0,44.0,86.0,81.0,251,18,215,0
2112,1302073,8,21,4,1123.0,1219.0,19,116.0,126.0,92.0,4.0,14.0,18,210,606,0
2113,1363239,8,27,3,622.0,726.0,11,64.0,57.0,37.0,21.0,14.0,156,81,140,0
2114,976567,6,23,1,1011.0,1119.0,16,68.0,79.0,48.0,-5.0,6.0,79,24,313,0
2115,1114922,7,25,5,1736.0,1913.0,18,97.0,77.0,42.0,86.0,66.0,24,96,116,0
2116,432007,3,23,7,1720.0,1931.0,13,131.0,121.0,94.0,73.0,63.0,64,150,483,1
2117,1795638,12,3,3,957.0,1255.0,14,238.0,236.0,207.0,19.0,17.0,210,36,1437,0
2118,1072613,6,2,1,741.0,854.0,6,73.0,76.0,39.0,8.0,11.0,79,162,214,0
2119,559730,3,17,1,1315.0,1633.0,5,258.0,251.0,218.0,17.0,10.0,150,136,1417,0
2120,1177801,7,11,5,1813.0,2022.0,7,129.0,124.0,98.0,54.0,49.0,87,18,594,0
2121,1492018,9,26,5,721.0,921.0,12,120.0,129.0,97.0,20.0,29.0,199,181,700,0
2122,1452145,9,4,4,1603.0,1638.0,14,35.0,38.0,19.0,7.0,10.0,259,193,78,0
2123,79052,1,6,7,2003.0,2119.0,15,136.0,150.0,120.0,1.0,15.0,80,111,836,1
2124,1116148,7,22,2,1735.0,1934.0,18,119.0,137.0,94.0,132.0,150.0,96,57,628,0
2125,394802,3,20,4,1615.0,1711.0,17,116.0,110.0,99.0,36.0,30.0,177,200,550,0
2126,1232321,7,24,4,2015.0,2200.0,1,225.0,240.0,204.0,25.0,40.0,81,257,1660,0
2127,281500,2,23,6,1832.0,2102.0,6,150.0,161.0,116.0,16.0,27.0,96,18,745,1
2128,1856651,12,10,3,302.0,708.0,10,366.0,370.0,342.0,28.0,32.0,155,129,2762,0
2129,225859,2,23,6,1419.0,1808.0,18,169.0,190.0,142.0,3.0,24.0,267,136,1195,1
2130,542876,3,7,5,1358.0,1634.0,1,336.0,350.0,308.0,9.0,23.0,104,157,2342,0
2131,1228847,7,3,4,1800.0,1906.0,1,66.0,65.0,40.0,16.0,15.0,20,81,190,0
2132,89207,1,25,5,2221.0,5.0,16,104.0,100.0,67.0,10.0,6.0,63,219,448,0
2133,81224,1,8,2,1732.0,2104.0,15,332.0,341.0,303.0,118.0,127.0,266,210,2072,0
2134,1803927,12,16,2,2331.0,521.0,15,230.0,240.0,200.0,21.0,31.0,259,210,1846,0
2135,1207438,7,21,1,853.0,1123.0,12,270.0,253.0,237.0,24.0,7.0,181,258,1807,0
2136,263142,2,1,5,1211.0,1340.0,15,89.0,85.0,55.0,14.0,10.0,259,157,337,0
2137,1167875,7,20,7,1920.0,2108.0,6,108.0,112.0,79.0,36.0,40.0,215,18,545,1
2138,1237412,7,23,3,2141.0,2242.0,3,61.0,57.0,44.0,100.0,96.0,98,16,261,0
2139,1379891,8,3,7,652.0,751.0,0,59.0,74.0,47.0,-3.0,12.0,184,181,280,1
2140,335620,2,16,6,2127.0,2236.0,1,69.0,65.0,54.0,416.0,412.0,81,249,247,1
2141,427823,3,31,1,1047.0,1343.0,19,116.0,117.0,97.0,106.0,107.0,210,50,666,0
2142,1099539,7,23,3,1745.0,2340.0,17,235.0,255.0,222.0,200.0,220.0,267,48,1864,0
2143,244793,2,12,2,1609.0,1853.0,14,104.0,102.0,80.0,24.0,22.0,80,259,637,0
2144,1744783,12,19,5,1949.0,34.0,17,165.0,190.0,155.0,39.0,64.0,157,175,1363,0
2145,1342083,8,18,1,1802.0,2009.0,6,307.0,336.0,288.0,53.0,82.0,157,205,2486,0
2146,699981,4,13,7,2001.0,2101.0,1,180.0,195.0,157.0,21.0,36.0,81,157,1235,1
2147,1640037,11,30,7,1926.0,2315.0,17,169.0,150.0,144.0,40.0,21.0,179,177,989,1
2148,379825,3,10,1,829.0,920.0,17,111.0,110.0,97.0,30.0,29.0,48,35,588,0
2149,1172412,7,30,3,1704.0,1941.0,6,277.0,266.0,243.0,75.0,64.0,135,266,1827,0
2150,1097566,7,21,1,1804.0,1942.0,17,158.0,165.0,140.0,17.0,24.0,285,175,1048,0
2151,614597,4,15,2,1620.0,1900.0,13,100.0,102.0,94.0,33.0,35.0,175,73,539,0
2152,407979,3,30,7,1551.0,1821.0,17,90.0,105.0,73.0,106.0,121.0,155,91,584,1
2153,754178,5,30,5,2151.0,2258.0,17,67.0,70.0,51.0,8.0,11.0,47,204,325,0
2154,1118085,7,2,3,1755.0,1900.0,19,65.0,69.0,48.0,46.0,50.0,157,155,236,0
2155,1605202,10,10,5,1627.0,1918.0,1,171.0,125.0,95.0,113.0,67.0,186,18,595,0
2156,1171727,7,28,1,1047.0,1223.0,6,96.0,100.0,78.0,7.0,11.0,248,18,515,0
2157,1283144,8,25,1,1305.0,1508.0,17,63.0,70.0,49.0,8.0,15.0,220,91,347,0
2158,1583149,10,18,6,1701.0,1941.0,9,160.0,148.0,147.0,24.0,12.0,177,106,1011,1
2159,1036196,6,16,1,1626.0,1817.0,1,231.0,225.0,215.0,17.0,11.0,275,157,1593,0
2160,168674,1,4,5,946.0,1056.0,4,70.0,89.0,46.0,7.0,26.0,150,280,209,0
2161,1696472,11,9,7,1726.0,1938.0,11,132.0,130.0,107.0,13.0,11.0,37,237,612,1
2162,1803787,12,22,1,1237.0,1524.0,15,287.0,293.0,269.0,32.0,38.0,210,258,1846,0
2163,1855278,12,27,6,1353.0,1725.0,9,152.0,117.0,99.0,78.0,43.0,81,18,732,1
2164,675622,4,15,2,928.0,1122.0,11,114.0,90.0,70.0,32.0,8.0,96,237,416,0
2165,1707395,11,15,6,1059.0,1201.0,1,122.0,145.0,107.0,21.0,44.0,79,274,719,1
2166,1580815,10,31,5,1636.0,1721.0,8,165.0,174.0,147.0,27.0,36.0,77,80,1084,0
2167,1149957,7,30,3,1814.0,2022.0,15,248.0,256.0,221.0,10.0,18.0,210,270,1726,0
2168,66116,1,31,4,1715.0,1903.0,14,108.0,69.0,79.0,118.0,79.0,236,258,199,0
2169,643600,4,24,4,2205.0,2342.0,16,97.0,111.0,79.0,-8.0,6.0,63,162,544,0
2170,1254519,7,4,5,1507.0,1724.0,6,317.0,317.0,292.0,7.0,7.0,18,257,2182,0
2171,772772,5,22,4,1708.0,1855.0,13,107.0,135.0,86.0,-15.0,13.0,73,162,585,0
2172,625120,4,16,3,1613.0,1826.0,14,133.0,141.0,109.0,34.0,42.0,216,157,834,0
2173,594486,4,25,5,820.0,929.0,17,69.0,75.0,59.0,4.0,10.0,204,209,361,0
2174,1343515,8,24,7,1245.0,1359.0,6,74.0,79.0,51.0,35.0,40.0,18,237,356,1
2175,996805,6,9,1,2041.0,2322.0,9,161.0,155.0,144.0,57.0,51.0,177,106,1011,0
2176,75121,1,11,5,1559.0,1731.0,15,152.0,156.0,137.0,78.0,82.0,80,204,957,0
2177,1071440,6,19,4,2336.0,39.0,5,183.0,185.0,159.0,44.0,46.0,136,155,1222,0
2178,463846,3,16,7,856.0,1017.0,16,81.0,91.0,65.0,-4.0,6.0,135,63,321,1
2179,1139354,7,22,2,2225.0,2305.0,14,40.0,40.0,20.0,30.0,30.0,187,19,96,0
2180,818527,5,21,3,1013.0,1026.0,9,73.0,71.0,48.0,50.0,48.0,18,227,272,0
2181,83666,1,6,7,1655.0,16.0,16,261.0,262.0,222.0,44.0,45.0,155,284,1984,1
2182,1401126,8,1,5,2009.0,2324.0,4,375.0,367.0,304.0,17.0,9.0,150,209,2430,0
2183,1603113,10,14,2,1712.0,1910.0,1,178.0,195.0,160.0,5.0,22.0,104,210,1182,0
2184,1184502,7,3,4,1724.0,2020.0,9,116.0,113.0,96.0,39.0,36.0,179,18,590,0
2185,668824,4,3,4,1536.0,1635.0,11,59.0,65.0,40.0,0.0,6.0,81,108,228,0
2186,368160,2,1,5,1458.0,1647.0,6,109.0,113.0,79.0,5.0,9.0,215,18,545,0
2187,1443968,9,30,2,2152.0,2356.0,18,124.0,130.0,112.0,41.0,47.0,136,207,781,0
2188,1645845,11,8,6,1135.0,1235.0,19,60.0,55.0,30.0,15.0,10.0,289,220,110,1
2189,642562,4,19,6,7.0,242.0,16,155.0,163.0,131.0,0.0,8.0,155,257,866,1
2190,1565176,10,7,2,1306.0,1449.0,16,103.0,110.0,89.0,29.0,36.0,264,220,621,0
2191,585553,4,15,2,1004.0,1059.0,17,55.0,55.0,41.0,9.0,9.0,243,204,180,0
2192,832398,5,6,2,1428.0,1949.0,12,201.0,210.0,180.0,9.0,18.0,249,199,1532,0
2193,276282,2,1,5,1132.0,1246.0,17,74.0,60.0,47.0,56.0,42.0,104,284,197,0
2194,1199101,7,28,1,1712.0,1852.0,11,100.0,105.0,77.0,2.0,7.0,210,165,552,0
2195,1573718,10,27,1,1000.0,1251.0,6,111.0,117.0,90.0,16.0,22.0,175,18,692,0
2196,1700596,11,11,2,2011.0,2041.0,12,90.0,86.0,47.0,67.0,63.0,87,210,235,0
